a_index	a_name	a_type	a_enable	a_sub	a_get_type	a_count	a_min_level	a_max_level	a_start_type	a_end_type	a_start_data	a_end_data	a_link	a_data0	a_data1	a_data2	a_data3	a_data4	a_data5	a_data6	a_data7	a_data8	a_data9	a_zone	a_prize	a_laim	a_exp	a_item0	a_item1	a_item2	a_item3	a_item4	a_item5	a_item6	a_item7	a_item8	a_string0	a_string1	a_string2	a_string3	a_string4	a_string5	
514	Quest stone statue of Ishumiron 77.	0	1	241	0	0	74	80	1	2	0	60	-1	20	25	0	0	0	0	0	0	0	0	2	3	1630	40840	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Worker.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
515	Quest stone statue of Ishumiron 78.	0	1	242	0	0	83	89	1	2	0	81	-1	15	20	0	0	0	0	0	0	0	0	4	3	2330	58340	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
516	Quest stone statue of Ishumiron 79.	0	1	243	0	0	83	89	1	2	0	106	-1	10	18	0	0	0	0	0	0	0	0	1	3	1840	45889	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Battle Giant.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
517	Quest stone statue of Ishumiron 80.	0	1	244	0	0	87	93	1	2	0	107	-1	20	30	0	0	0	0	0	0	0	0	1	3	2025	50520	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Mad Cyborg.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
518	Quest stone statue of Ishumiron 81.	0	1	245	0	0	87	93	1	2	0	60	-1	20	25	0	0	0	0	0	0	0	0	2	3	2445	60260	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Worker.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
519	Quest stone statue of Ishumiron 82.	0	1	246	0	0	91	97	1	2	0	60	-1	6	12	0	0	0	0	0	0	0	0	2	3	2700	67450	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Worker.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
520	Quest stone statue of Ishumiron 83.	0	1	247	0	0	91	97	1	2	0	81	-1	20	30	0	0	0	0	0	0	0	0	4	3	4764	119160	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
521	Quest stone statue of Ishumiron 84.	0	1	248	0	0	95	101	1	2	0	108	-1	15	25	0	0	0	0	0	0	0	0	2	3	2625	70000	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soul.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
522	Quest stone statue of Ishumiron 85.	0	1	249	0	0	95	101	1	2	0	81	-1	20	26	0	0	0	0	0	0	0	0	4	3	2423	60674	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
523	Quest stone statue of Ishumiron 86.	0	1	250	0	0	95	101	1	2	0	83	-1	5	9	0	0	0	0	0	0	0	0	4	3	2538	63461	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hammer Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
524	Quest stone statue of Ishumiron 87.	0	1	251	0	0	99	105	1	2	0	59	-1	9	14	0	0	0	0	0	0	0	0	2	3	3675	91806	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Cpt.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
525	Quest stone statue of Ishumiron 88.	0	1	252	0	0	99	105	1	2	0	83	-1	10	15	0	0	0	0	0	0	0	0	4	3	4935	123396	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hammer Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
526	Quest stone statue of Ishumiron 89.	0	1	253	0	0	103	110	1	2	0	83	-1	15	20	0	0	0	0	0	0	0	0	4	3	6110	152776	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hammer Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
527	Quest stone statue of Ishumiron 90.	0	1	254	0	0	103	110	1	2	0	59	-1	12	17	0	0	0	0	0	0	0	0	2	3	4689	93748	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Ark Jackal.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
528	Quest stone statue of Ishumiron 91.	0	1	255	0	0	103	110	1	2	0	84	-1	20	26	0	0	0	0	0	0	0	0	4	3	6193	154908	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hell Scissor Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
529	Quest stone statue of Ishumiron 92.	0	1	256	0	0	103	110	1	2	0	108	-1	12	18	0	0	0	0	0	0	0	0	2	3	246	65520	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soul.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
530	Quest stone statue of Ishumiron 93.	0	1	274	0	0	108	115	1	2	0	62	-1	5	8	0	0	0	0	0	0	0	0	2	3	5561	139059	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Beast.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
531	Quest stone statue of Ishumiron 94.	0	1	257	0	0	108	115	1	2	0	121	-1	10	17	0	0	0	0	0	0	0	0	2	3	7370	104909	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Gonetor	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
532	Quest stone statue of Ishumiron 95.	0	1	258	0	0	108	115	1	2	0	120	-1	15	25	0	0	0	0	0	0	0	0	2	3	1575	162180	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Claw Jackal.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
533	Quest stone statue of Ishumiron 96.	0	1	259	0	0	113	120	1	2	0	62	-1	10	18	0	0	0	0	0	0	0	0	2	3	8937	223488	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Beast.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
534	Quest stone statue of Ishumiron 97.	0	1	260	0	0	113	120	1	2	0	124	-1	5	9	0	0	0	0	0	0	0	0	2	3	5724	81176	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Cutter Khan.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
535	Quest stone statue of Ishumiron 98.	0	1	275	0	0	113	120	1	2	0	123	-1	7	13	0	0	0	0	0	0	0	0	2	3	7917	97734	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Gonma	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
536	Quest stone statue of Ishumiron 99.	0	1	261	0	0	113	120	1	2	0	122	-1	15	30	0	0	0	0	0	0	0	0	2	3	7335	153585	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Wolfen	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
537	Quest stone statue of Ishumiron 100.	0	1	262	0	0	57	63	1	2	0	86	-1	15	25	0	0	0	0	0	0	0	0	4	3	1243	30905	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Round Saw Halfer.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
538	Quests Request from Bellion # S-17.	1	1	249	0	0	80	85	1	1	0	0	-1	48	104	0	0	0	10	6	0	0	0	1	6	6852	1241	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
539	Quests Request from Bellion # S-18.	1	1	250	0	0	83	88	1	1	0	0	-1	107	37	0	0	0	10	8	0	0	0	1	6	9900	1933	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
540	Quests Request from Bellion # S-19.	1	1	251	0	0	85	90	1	1	0	0	-1	107	48	104	0	0	12	10	6	0	0	1	6	18702	3262	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
541	Quests Request from Bellion # S-20.	1	1	252	0	0	88	93	1	1	0	0	-1	86	80	0	0	0	15	13	0	0	0	4	6	22185	3514	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
542	Quests Request from Bellion # S-21.	1	1	253	0	0	89	95	1	1	0	0	-1	86	79	61	0	0	20	8	6	0	0	4	6	23634	4410	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
543	Quests Request from Bellion # S-22.	1	1	254	0	0	90	96	1	1	0	0	-1	58	60	61	0	0	40	20	10	0	0	2	6	52932	9820	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
544	Quests Request from Bellion # S-23.	1	1	255	0	0	91	97	1	1	0	0	-1	58	60	61	0	0	35	25	35	3	0	2	6	61488	10540	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
545	Quests Request from Bellion # S-24.	1	1	256	0	0	92	98	1	1	0	0	-1	60	61	0	0	0	20	30	0	0	0	2	6	23526	4335	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
546	Quests Request from Bellion # S-25.	1	1	257	0	0	95	100	1	1	0	0	-1	81	79	86	0	0	22	32	40	0	0	4	6	82500	16484	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
547	Quests Request from Bellion # S-26.	1	1	258	0	0	95	100	1	1	0	0	-1	78	81	59	0	0	60	22	6	0	0	4	6	59646	10794	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
548	Quests Request from Bellion # S-27.	1	1	259	0	0	120	125	1	1	0	0	-1	125	122	0	0	0	20	30	0	0	0	2	6	95616	15839	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
549	Quests Request from Bellion # S-28.	1	1	260	0	0	124	129	1	1	0	0	-1	125	122	120	0	0	10	20	13	0	0	2	6	67734	16654	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
550	Quests Request from Bellion # S-29.	1	1	261	0	0	127	132	1	1	0	0	-1	125	122	120	119	0	15	15	20	25	0	2	6	125808	29259	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
551	Quests Request from Bellion # S-30.	1	1	262	0	0	130	135	1	1	0	0	-1	59	62	0	0	0	16	10	0	0	0	2	6	95580	19910	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
552	Quests Request from Bellion # S-31.	1	1	263	0	0	133	138	1	1	0	0	-1	121	124	120	0	0	15	10	15	0	0	2	6	120360	20703	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
553	Quests Request from Bellion # S-32.	1	1	264	0	0	136	140	1	1	0	0	-1	84	83	0	0	0	20	15	0	0	0	4	6	89940	18744	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
554	Quests Request from Bellion # S-33.	1	1	265	0	0	138	143	1	1	0	0	-1	84	83	81	0	0	15	20	18	0	0	4	6	117294	24450	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
555	Quests Request from Bellion # S-34.	1	1	266	0	0	141	146	1	1	0	0	-1	156	155	154	0	0	2	5	5	0	0	8	6	41850	41951	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Shilon	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
556	Quests Request from Bellion # S-35.	1	1	267	0	0	144	148	1	1	0	0	-1	128	124	127	0	0	10	10	15	0	0	2	6	159930	25070	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
557	Quests Request from Bellion # S-36.	1	1	268	0	0	146	150	1	1	0	0	-1	128	124	127	123	0	8	5	20	12	0	2	6	221784	29942	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
558	Quests Request from Bellion # S-37.	1	1	269	0	0	180	185	1	1	0	0	-1	121	124	128	126	120	5	9	6	7	12	2	6	102288	25157	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
559	Quests Request from Bellion # S-38.	1	1	270	0	0	183	188	1	1	0	0	-1	121	124	128	126	120	13	12	10	11	16	2	6	169968	39621	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
560	Quests Request from Bellion # S-39.	1	1	271	0	0	186	191	1	1	0	0	-1	259	217	258	0	0	3	8	2	0	0	32	6	54402	7806	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
561	Quests Request from Bellion # S-40.	1	1	272	0	0	189	194	1	1	0	0	-1	259	217	258	0	0	8	4	4	0	0	32	6	55164	7930	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
562	Quests Request from Bellion # S-41.	1	1	273	0	0	192	197	1	1	0	0	-1	259	217	261	0	0	7	11	12	0	0	32	6	132501	16384	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
563	Quests Request from Bellion # S-42.	1	1	274	0	0	195	200	1	1	0	0	-1	259	217	261	0	0	12	8	18	0	0	32	6	128628	19169	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
564	Quests Request from Bellion # S-43.	1	1	275	0	0	198	203	1	1	0	0	-1	259	217	261	260	0	4	22	11	3	0	32	6	227802	24102	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
565	Quests Request from Bellion # S-44.	1	1	276	0	0	201	206	1	1	0	0	-1	259	217	261	260	0	5	18	20	2	0	32	6	212688	25392	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
566	Quests Request from Bellion # S-45.	1	1	277	0	0	204	209	1	1	0	0	-1	217	261	262	258	260	8	12	16	3	7	32	6	148752	26744	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
567	Quests Request from Bellion # S-46.	1	1	278	0	0	207	212	1	1	0	0	-1	217	261	262	0	0	30	32	20	0	0	32	6	305820	50870	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
568	Quests Request from Bellion # S-47.	1	1	279	0	0	210	215	1	1	0	0	-1	263	261	217	260	197	8	12	15	13	14	32	6	224952	41157	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
569	Quests Request from Bellion # S-48.	1	1	280	0	0	213	218	1	1	0	0	-1	197	202	217	263	0	8	7	15	22	0	32	6	230886	37820	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
570	Quests Request from Bellion # S-49.	1	1	281	0	0	216	221	1	1	0	0	-1	197	217	263	0	0	5	18	12	0	0	32	6	166482	24674	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
571	Quests Request from Bellion # S-50.	1	1	282	0	0	219	224	1	1	0	0	-1	197	261	263	202	0	3	35	13	13	0	32	6	184860	42552	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
572	Quests Request from Bellion # S-51.	1	1	283	0	0	222	227	1	1	0	0	-1	217	261	263	262	0	20	20	10	5	0	32	6	193755	34943	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
573	Quests Request from Bellion # S-52.	1	1	284	0	0	230	235	1	1	0	0	-1	217	261	260	262	263	21	22	13	20	4	32	6	234114	48479	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
574	Quests Request from Bellion # S-53.	1	1	285	0	0	233	238	1	1	0	0	-1	203	261	260	263	0	5	14	20	15	0	32	6	121095	33272	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
575	Quests Request from Bellion # S-54.	1	1	286	0	0	236	241	1	1	0	0	-1	203	263	260	262	0	6	10	10	12	0	32	6	89754	24355	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
576	Quests Request from Bellion # S-55.	1	1	287	0	0	239	244	1	1	0	0	-1	217	263	260	262	0	20	11	12	13	0	32	6	199740	35296	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
577	Quests Request from Bellion # S-56.	1	1	288	0	0	242	247	1	1	0	0	-1	217	261	260	0	0	22	20	11	0	0	32	6	188118	32971	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
